Player_id,player_name,base_price_in_lakhs,sold_price,retired_player,retained_players,retained_team,sold,overseas,batsman,bowler,all_rounder,batting_hand,bowling_hand,spinner_or_medium_pacer,is_wicket_keeper,batting_average,powerplay_runs,powerplay_ballfaced,powerplay_strikerate,midover_runs,midover_ballfaced,midover_strikerate,endover_runs,endover_ballfaced,endover_strikerate,0s,1s,2s,3s,4s,6s,outs,powerplay_boundary,end_over_boundary,30s,50s,100s,deliveries,wickets,overs,total_runs_conceded,bowling_economy,bowling_strikerate,powerplay_deliveries,powerplay_wickets,powerplay_runs_conceded,powerplay_dotballs,powerplay_strike_rate,powerplay_economy,midover_deliveries,midover_wickets,midover_runs_conceded,mid_over_dotballs,mid_over_strikerate,midover_economy,endover_deliveries,endover_wickets,endover_runs_conceded,endover_dot_balls,endover_strike_rate,endover_economy,DC_batting_pf,DC_bowling_pf,RCB_batting_pf,RCB_bowling_pf,KKR_batting_pf,KKR_bowling_pf,CSK_batting_pf,CSK_bowwling_pf,GT_batting_pf,GT_bowling_pf,PK_batting_pf,PK_bowling_pf,MI_batting_pf,MI_bowling_pf,LSG_batting_pf,LSG_bowling_pf,RR_batting_pf,RR_bowling_pf,SRH_batting_pf,SRH_bowling_pf,pf
198,Mohammed Shami,200,625,0,1,GT,0,0,0,1,0,1,1,M,0,0.003214285714286,0,0,0,0.008647313156269,0.00947459086994,0.424233333333333,0.035532994923858,0.054678007290401,0.272225,0.023605150214592,0.01791277258567,0.017777777777778,0,0.012315270935961,0.012820512820513,0.082474226804124,0,0.023076923076923,0,0,0,0.721231766612642,0.654135338345865,0.722627737226277,0.821927624507345,0.4825,0.084660901228949,0.942138364779874,0.647058823529412,0.998971193415638,0.862944162436548,0.138724791199837,0.432222222222222,0.231823599523242,0.191011235955056,0.32,0.172955974842767,0.10010062562891,0.582210242587601,0.470772442588727,0.727272727272727,0.601735015772871,0.419014084507042,0.156666666666667,0.392953929539295,0,0,0.004914004914005,0.556451612928571,0,0,0.416793952943256,0.477947413015604,0.170941169605466,0.52736346565911,0.004914004914005,0.556451612928571,0.190199335548173,0.551124744388889,0,0,0,0,0,0,0.471627927127746
199,Mohammed Siraj,200,700,0,1,RCB,0,0,0,1,0,1,1,M,0,0.006269841269841,0,0,0,0,0,0,0.074691805656273,0.134872417982989,0.231975,0.0568669527897,0.031931464174455,0.022222222222222,0,0.024630541871921,0.012820512820513,0.082474226804124,0,0.084615384615385,0,0,0,0.56807131280389,0.428571428571429,0.569343065693431,0.663561447509853,0.494375,0.101791699424836,0.718238993710692,0.588235294117647,0.840534979423868,0.621827411167513,0.116316968832756,0.476666666666667,0.203218116805721,0.157303370786517,0.236,0.202830188679245,0.106575666097913,0.48989218328841,0.400835073068893,0.348484848484848,0.490536277602524,0.362676056338028,0.278333333333333,0.376306620209059,0,0,0,0,0,0,0.005326440293205,0.463104325677408,0.004440030379363,0.518281047271201,0,0,0.216896060714286,0.366290018833333,0.297447280799112,0.2265625,0.283807829181495,0.703984819764706,0,0,0.080961646926114
200,Mohsin Khan,20,20,0,1,LSG,0,0,0,1,0,0,0,M,0,0.011468253968254,0,0,0,0.000617665225448,0.002583979328165,0.1111,0.018129079042785,0.019441069258809,0.390625,0.005364806866953,0.007788161993769,0.004444444444444,0,0.004926108374384,0.006410256410256,0.010309278350516,0,0.023076923076923,0,0,0,0.083468395461913,0.082706766917293,0.082725060827251,0.059835184521677,0.306875,0.077502379277527,0.062893081761006,0.088235294117647,0.055555555555556,0.063451776649746,0.067916072519862,0.36,0.033373063170441,0.033707865168539,0.025142857142857,0.037735849056604,0.081681760511003,0.317385444743935,0.051148225469729,0.075757575757576,0.054416403785489,0.063380281690141,0.163333333333333,0.327138985675571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459667852935943,0.569204152235294,0,0,0.141314998236487
201,Mujeeb Ur Rahman,100,100,0,0,,0,1,0,1,0,0,0,,0,0.002936507936508,0,0,0,0.000617665225448,0.002583979328165,0.1111,0.009427121102248,0.014580801944107,0.270825,0,0,0,0,0,0,0.030927835051546,0,0.015384615384615,0,0,0,0.183144246353323,0.142857142857143,0.182481751824818,0.212110354711573,0.493125,0.098440021516945,0.20377358490566,0.147058823529412,0.196502057613169,0.157360406091371,0.132002444489713,0.392777777777778,0.141835518474374,0.101123595505618,0.174857142857143,0.105345911949686,0.115675722973269,0.519541778975741,0.054279749478079,0.075757575757576,0.074921135646688,0.063380281690141,0.173333333333333,0.424312814556717,0,0,0.131449631449631,0.348214285714286,0,0,0.404809462283546,0.522215697834266,0,0,0.131449631449631,0.348214285714286,0,0,0,0,0,0,0,0,0.124081294264204
202,Mukesh Choudhary,20,20,0,1,CSK,0,0,0,1,0,0,0,M,0,0.001825396825397,0,0,0,0.002470660901791,0.003445305770887,0.333333333333333,0.001450326323423,0.002430133657351,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.117909238249595,0.082706766917293,0.116788321167883,0.125044786814762,0.454375,0.1094467662515,0.177358490566038,0.176470588235294,0.218106995884774,0.147208121827411,0.095742513750255,0.501111111111111,0.019070321811681,0.033707865168539,0.027428571428572,0.017295597484277,0.046681541759636,0.606469002695418,0.045929018789144,0.03030303030303,0.07018927444795,0.024647887323944,0.366666666666667,0.469996128532714,0,0,0,0,0,0,0,0,0,0,0,0,0.252491694352159,0.287037037055556,0,0,0,0,0,0,0.339079717383944
203,Mustafizur Rahman,200,200,0,0,,0,1,0,1,0,0,0,M,0,0.001031746031746,0,0,0,0,0,0,0.008701957940537,0.026731470230863,0.136375,0,0,0,0,0,0,0.010309278350516,0,0.007692307692308,0,0,0,0.440032414910859,0.338345864661654,0.440389294403893,0.470798996775349,0.45375,0.099846898663467,0.39874213836478,0.294117647058824,0.355967078189301,0.33756345177665,0.129150539824812,0.363888888888889,0.181168057210965,0.134831460674157,0.210857142857143,0.147798742138365,0.110819442621516,0.490566037735849,0.425887265135699,0.348484848484848,0.472397476340694,0.429577464788732,0.295666666666667,0.341076267905536,0,0,0,0,0,0,0,0,0,0,0,0,0.003322259136213,0.565345080555555,0,0,0.163701067615658,0.543529411764706,0.287703016241299,0.473214285714286,0.009733703972283
204,Narayan Jagadeesan,20,90,0,0,,0,0,1,0,0,1,0,,0,0.077380952380952,0.0014064697609,0.004201680672269,0.142866666666667,0.037677578752316,0.041343669250646,0.4236,0.010152284263959,0.019441069258809,0.21875,0.023605150214592,0.029595015576324,0.013333333333333,0,0.017241379310345,0.006410256410256,0.030927835051546,0,0,0.068965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273255813953488,0,0,0,0,0,0,0,0.693083951824794
205,Nicholas Pooran,200,1600,0,1,LSG,0,1,1,0,0,0,0,,1,0.086587301587302,0.030942334739803,0.031812725090036,0.4151,0.344657195799877,0.32213608957795,0.497333333333333,0.243654822335025,0.246658566221142,0.4138,0.222103004291845,0.201713395638629,0.186666666666667,0.133333333333333,0.133004926108374,0.416666666666667,0.381443298969072,0.008771929824561,0.184615384615385,0.379310344827586,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830121804545454,0,0,0,0,0,0.315604115981333,0,0.830121804545454,0,0.34227179244186,0,0.2330743618202,0,0.458257680338078,0,0.376450116009281,0,1.61827498779534
206,Nitish Rana,100,800,0,1,KKR,0,0,1,0,0,0,1,S,0,0.103888888888889,0.328176277543366,0.373349339735894,0.375133333333333,0.741815935762817,0.727820844099914,0.473766666666667,0.273386511965192,0.255164034021871,0.4488,0.666309012875536,0.525700934579439,0.311111111111111,0.4,0.472906403940887,0.705128205128205,0.814432989690721,0.289473684210526,0.223076923076923,0.413793103448276,0.470588235294118,0,0.053079416531605,0.052631578947369,0.05352798053528,0.055177355786457,0.4375,0.07741962179832,0.008805031446541,0.029411764705882,0,0.00761421319797,0.028519046649012,0,0.059594755661502,0.056179775280899,0.088,0.034591194968554,0.087500546878418,0.622641509433962,0.006263048016701,0.015151515151515,0,0.007042253521127,0.1,0,0,0,0.465738465724816,0.25,0,0,0.760812520593466,0,0.418088629907955,0,0.465738465724816,0.25,0.392305098255814,0.388888888888889,0.445893451720311,0.208333333333333,0.325308771174377,0,0.527760530742459,0,2.29616761416026
207,Narasingha Perera,50,50,1,0,,0,1,0,0,1,0,1,M,0,0.051904761904762,0,0,0,0.022235948116121,0.02411714039621,0.428566666666667,0.087744742567078,0.083839611178615,0.4384,0.030042918454936,0.030373831775701,0.053333333333333,0,0.017241379310345,0.070512820512821,0.072164948453608,0,0.061538461538462,0.03448275862069,0,0,0.081847649918963,0.067669172932331,0.082725060827251,0.045861698316016,0.235,0.09285389167046,0.09811320754717,0.029411764705882,0,0.081218274111675,0.31778366266042,0,0.032181168057211,0.01123595505618,0,0.015723270440252,0.236251476571729,0,0.066805845511482,0.106060606060606,0.100946372239748,0.038732394366197,0.152333333333333,0.464576074332172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590452119254628
208,Nile,150,150,0,0,,0,1,0,0,1,1,1,M,0,0.008730158730159,0,0,0,0.003088326127239,0.006890611541774,0.208333333333333,0.036258158085569,0.049817739975699,0.304875,0.024678111587983,0.011682242990654,0.017777777777778,0,0.012315270935961,0.012820512820513,0.061855670103093,0,0.038461538461539,0,0,0,0.233792544570502,0.218045112781955,0.233576642335766,0.246864922966679,0.44875,0.082343691811148,0.217610062893082,0.205882352941176,0.244855967078189,0.185279187817259,0.100672234671012,0.458333333333333,0.116209773539929,0.112359550561798,0.118285714285714,0.127358490566038,0.085313033206458,0.429245283018868,0.179540709812109,0.181818181818182,0.192429022082019,0.183098591549296,0.238833333333333,0.329461866047232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347391786903441,0.395833333333333,0.137010676156584,0.864705882352941,0.182134570765661,0.418526785714286,0.2564099762763
209,Nikhil Naik,20,20,1,0,,0,0,1,0,0,1,0,,1,0.035714285714286,0.003750586029067,0.010204081632653,0.156866666666667,0.008647313156269,0.012058570198105,0.333333333333333,0.010152284263959,0.026731470230863,0.1591,0.028969957081545,0.015576323987539,0.017777777777778,0,0.004926108374384,0,0.041237113402062,0.004385964912281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548464469163581
210,Nathan Ellis,75,75,0,1,PK,0,1,0,1,0,1,1,M,0,0.015079365079365,0,0,0,0,0.001722652885444,0,0.013778100072516,0.020656136087485,0.2794,0.007510729613734,0.007009345794393,0.008888888888889,0,0,0.006410256410256,0.020618556701031,0,0.007692307692308,0,0,0,0.043760129659644,0.030075187969925,0.043795620437956,0.051952705123612,0.50375,0.111722596929698,0.038993710691824,0,0.036008230452675,0.043147208121828,0,0.376111111111111,0.030393325387366,0.02247191011236,0.036,0.023584905660377,0.111563197269983,0.499326145552561,0.02713987473904,0.03030303030303,0.037066246056782,0.017605633802817,0.216666666666667,0.420054200542005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503884572697003,0.208333333333333,0,0,0.367660182018561,0.353571428571429,0.028857465151881
211,Naman Ojha,75,75,1,0,,0,0,1,0,0,1,1,,1,0.047619047619048,0.0042194092827,0.007202881152461,0.25,0.05929586164299,0.072351421188631,0.380966666666667,0.0891950688905,0.145808019441069,0.25625,0.087982832618026,0.072429906542056,0.093333333333333,0.2,0.022167487684729,0.051282051282051,0.154639175257732,0.004385964912281,0.046153846153846,0.068965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831296054101905
212,Navdeep Saini,75,260,0,1,RR,0,0,0,1,0,1,1,M,0,0.004642857142857,0.000468823253633,0.000600240096038,0.333333333333333,0.003705991352687,0.008613264427218,0.2,0.020304568527919,0.032806804374241,0.25925,0.016094420600858,0.013239875389408,0.013333333333333,0,0.007389162561576,0,0.041237113402062,0,0.015384615384615,0,0,0,0.266207455429498,0.150375939849624,0.267639902676399,0.322465066284486,0.51125,0.135929159597799,0.383647798742138,0.205882352941176,0.415637860082305,0.360406091370558,0.177510694642493,0.441666666666667,0.112038140643623,0.02247191011236,0.150857142857143,0.099056603773585,0.411252570328565,0.568059299191375,0.164926931106472,0.166666666666667,0.182965299684543,0.197183098591549,0.239333333333333,0.341076267905536,0,0,0,0,0,0,0,0,0,0,0,0,0.10797342192691,0.361111111111111,0,0,0,0,0,0,0.562455573610429
213,Obed McCoy,75,75,0,0,,0,1,0,1,0,0,0,M,0,0.00452380952381,0,0,0,0,0,0,0.005801305293691,0.006075334143378,0.4,0,0,0,0,0,0,0,0,0.007692307692308,0,0,0,0.070097244732577,0.082706766917293,0.070559610705596,0.075958437835901,0.456875,0.06508875739645,0.030188679245283,0,0,0.020304568527919,0,0,0.050655542312277,0.033707865168539,0.073142857142857,0.023584905660377,0.123944524653279,0.609164420485175,0.066805845511482,0.121212121212121,0.066246056782334,0.084507042253521,0.133333333333333,0.305071622144793,0,0,0,0,0,0,0,0,0.537243675902892,0.406457522334173,0,0,0,0,0,0,0,0,0,0,0.010325114817501
214,Obed McCoy Smith,100,100,0,0,,0,1,0,0,1,1,1,M,0,0.038373015873016,0,0,0,0.003088326127239,0.008613264427218,0.166666666666667,0.038433647570704,0.048602673147023,0.33125,0.024678111587983,0.014018691588785,0.013333333333333,0,0.002463054187192,0.032051282051282,0.030927835051546,0,0.046153846153846,0,0,0,0.038492706645057,0.045112781954887,0.038929440389295,0.06377642422071,0.695625,0.065502544792486,0.031446540880503,0.029411764705882,0.031893004115226,0.030456852791878,0.101853738032186,0.413333333333333,0.029797377830751,0.02247191011236,0.058285714285714,0.026729559748428,0.109375683598022,0.824797843665768,0.020876826722338,0.045454545454546,0.035488958990536,0.02112676056338,0.111166666666667,0.522648083623693,0,0,0,0,0,0,0,0,0,0,0,0,0.152823920265781,0.527777777777778,0,0,0.270462633451957,0.764705882352941,0,0,0.246561656237626
215,Prashant Chopra,20,20,0,0,,0,0,1,0,0,1,1,S,0,0.031746031746032,0,0,0,0.004941321803582,0.005167958656331,0.444433333333333,0,0,0,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481120686882947
216,Pavan Dubey,20,50,0,1,DC,0,0,0,1,0,1,1,S,0,0.010595238095238,0,0,0,0,0,0,0.005801305293691,0.015795868772783,0.15385,0.006437768240343,0.004672897196262,0.004444444444444,0,0,0,0,0,0,0,0,0,0.019448946515397,0,0.019464720194647,0,0,0,0.007547169811321,0,0,0.00507614213198,0,0,0.025029797377831,0,0,0.015723270440252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016396543388929
217,Praveenkumar Kumar,20,20,1,0,,0,0,0,1,0,1,1,M,0,0.005952380952381,0,0,0,0.000617665225448,0.003445305770887,0.083333333333333,0.023205221174764,0.038882138517619,0.25,0.013948497854077,0.014797507788162,0.004444444444444,0,0.007389162561576,0,0.051546391752577,0,0.023076923076923,0,0,0,0.173014586709887,0.097744360902256,0.172749391727494,0.144034396273737,0.35375,0.135929159597799,0.240251572327044,0.176470588235294,0.245884773662551,0.200507614213198,0.129680179262579,0.417222222222222,0.01072705601907,0,0,0.004716981132075,0,0,0.096033402922756,0.106060606060606,0.128548895899054,0.070422535211268,0.219,0.411536972512582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113108600685926
218,Pawan Negi,50,50,0,0,,0,0,0,1,0,0,0,S,0,0.034960317460318,0.0028129395218,0.004801920768307,0.25,0.054972205064855,0.072351421188631,0.353166666666667,0.097171863669326,0.123936816524909,0.328425,0.078326180257511,0.063084112149533,0.071111111111111,0,0.03448275862069,0.064102564102564,0.185567010309278,0.004385964912281,0.1,0.068965517241379,0,0,0.141004862236629,0.150375939849624,0.141119221411192,0.151558581153708,0.455625,0.07199900691025,0.076729559748428,0.029411764705882,0.084362139917696,0.035532994923858,0.248523120798533,0.448333333333333,0.144219308700834,0.134831460674157,0.172,0.138364779874214,0.088244301526885,0.502695417789757,0.034446764091858,0.106060606060606,0.031545741324921,0.049295774647887,0.0785,0.281455671699574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793083992382966
219,Prayas Barman,20,150,0,0,,0,0,0,1,0,1,1,S,0,0.079365079365079,0,0,0,0.012353304508956,0.020671834625323,0.277766666666667,0,0.001215066828676,0,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0.009724473257699,0,0.009732360097324,0,0,0,0.007547169811321,0,0,0.00253807106599,0,0,0.01072705601907,0,0,0.001572327044025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369485050540702
220,Pradeep Sahu,20,20,1,0,,0,0,0,0,1,1,1,S,0,0.015079365079365,0,0,0,0,0,0,0.013778100072516,0.015795868772783,0.365375,0.004291845493562,0.003894080996885,0.008888888888889,0,0.002463054187192,0.006410256410256,0,0,0.015384615384615,0,0,0,0.043354943273906,0.022556390977444,0.043795620437956,0.008240773916159,0.08,0.147597964166012,0.025157232704403,0,0.023662551440329,0.012690355329949,0,0.383333333333333,0.051847437425507,0.033707865168539,0,0.029874213836478,0.126875792973706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028857465151881
221,Paramjot Kalra,20,60,0,1,PK,0,0,1,0,0,1,0,,1,0.042976190476191,0.020628223159869,0.025210084033614,0.3492,0.000617665225448,0.005167958656331,0.055566666666667,0.014503263234228,0.023086269744836,0.26315,0.03755364806867,0.014797507788162,0.022222222222222,0,0.014778325123153,0.012820512820513,0.061855670103093,0.026315789473684,0.015384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552211302211302,0,0,0,0,0,0.315604115981333,0,0.552211302211302,0,0,0,0,0,0,0,0,0,0.483492008762403
222,Parthiv Patel,100,100,1,0,,0,0,1,0,0,0,0,,1,0.098690476190476,0.417721518987342,0.381152460984394,0.4677,0.150710315009265,0.165374677002584,0.4236,0.024655547498187,0.029161603888214,0.354175,0.313304721030043,0.264018691588785,0.226666666666667,0,0.352216748768473,0.166666666666667,0.494845360824742,0.486842105263158,0,0.482758620689655,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58307785768527
223,Pathira Chameera Rajapaksa,50,50,0,0,,0,1,1,0,0,0,1,M,0,0.096111111111111,0.040318799812471,0.030612244897959,0.5621,0.079061148857319,0.069767441860465,0.526733333333333,0.002900652646846,0.006075334143378,0.2,0.045064377682404,0.043613707165109,0.044444444444445,0,0.039408866995074,0.083333333333333,0.092783505154639,0.039473684210526,0,0.137931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494909441611296,0,0,0,0.327846975088968,0,0,0,1.30722504576108
224,Patrick Cummins,200,750,0,0,,0,1,0,1,0,1,1,M,0,0.042103174603175,0.000468823253633,0.003001200480192,0.066666666666667,0.063001852995676,0.070628768303187,0.414633333333333,0.217548948513416,0.207776427703524,0.4386,0.097639484978541,0.068535825545171,0.115555555555556,0.066666666666667,0.064039408866995,0.166666666666667,0.216494845360825,0,0.138461538461538,0.03448275862069,0.088235294117647,0,0.366693679092382,0.308270676691729,0.367396593673966,0.419921175206019,0.485,0.091322878305127,0.437735849056604,0.352941176470588,0.463991769547325,0.347715736040609,0.118150336117336,0.432222222222222,0.17342073897497,0.179775280898876,0.214285714285714,0.136792452830189,0.079581747385921,0.52088948787062,0.213987473903967,0.196969696969697,0.272870662460568,0.190140845070423,0.262833333333333,0.392179636082075,0,0,0,0,0,0,0.821603415226802,0.651674575379364,0.26608467771881,0.532091461125105,0,0,0.510159931976744,0.3071895425,0,0,1,0.809411764705882,0,0,0.8044227993659
225,Pradeep Sangwan,20,20,0,0,,0,0,0,1,0,0,0,M,0,0.00218253968254,0,0,0,0,0,0,0.004350978970268,0.018226002430134,0.1,0,0,0,0,0,0,0.041237113402062,0,0,0,0,0,0.0822528363047,0.037593984962406,0.082725060827251,0.088857040487281,0.455625,0.167997682790582,0.147169811320755,0.088235294117647,0.188271604938272,0.119289340101523,0.15889183133021,0.521111111111111,0.025625744934446,0.02247191011236,0.037142857142857,0.025157232704403,0.094063087894299,0.611185983827493,0.018789144050104,0,0,0.007042253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006533518652808
226,Priyam Garg,20,20,0,0,,0,0,1,0,0,1,1,M,0,0.062103174603175,0.025316455696203,0.028811524609844,0.375,0.089561457689932,0.118001722652885,0.3528,0.048585931834663,0.047387606318348,0.429475,0.080472103004292,0.079439252336449,0.093333333333333,0.066666666666667,0.036945812807882,0.057692307692308,0.164948453608247,0.021929824561404,0.030769230769231,0.068965517241379,0.029411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275072593243243,0,0,0,0,0,0,0,0.275072593243243,0,0.411280579900332,0,0.539955604883463,0,0,0,0.250474583410673,0,0.953367019823973
227,Pushkar Mankad,20,20,0,1,LSG,0,0,0,0,1,1,1,M,0,0.015873015873016,0,0,0,0,0,0,0.002900652646846,0.001215066828676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.018773668519862
228,Piyush Chawla,50,50,0,1,MI,0,0,0,0,1,0,1,S,0,0.0075,0.007969995311767,0.008403361344538,0.404766666666667,0.0142063001853,0.029285099052541,0.2255,0.044960116026106,0.072904009720535,0.258325,0.0568669527897,0.030373831775701,0.013333333333333,0.066666666666667,0.022167487684729,0.019230769230769,0.134020618556701,0.008771929824561,0.046153846153846,0,0,0,0.426661264181524,0.353383458646616,0.428223844282238,0.52454317448943,0.52,0.092688376712045,0.311949685534591,0.323529411764706,0.352880658436214,0.248730964467005,0.091872071705032,0.461111111111111,0.407628128724672,0.325842696629213,0.560571428571429,0.314465408805031,0.103206895043094,0.580188679245283,0.087682672233821,0.106060606060606,0.110410094637224,0.095070422535211,0.2,0.387146728610143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004439511653718,0.4375,0,0,0,0,0.70490307818984
229,Prithvi Shaw,100,800,0,1,DC,0,0,1,0,0,1,1,S,0,0.103571428571429,0.578059071729958,0.514405762304922,0.479566666666667,0.234712785670167,0.195521102497847,0.558,0.022480058013053,0.026731470230863,0.352275,0.421673819742489,0.309968847352025,0.271111111111111,0.2,0.480295566502463,0.352564102564102,0.628865979381443,0.763157894736842,0,0.310344827586207,0.352941176470588,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615654615601965,0,0,0,0.782986723101069,0,0.740655911000323,0,0.615654615601965,0,0.434713889036545,0,0.315205327413984,0,0.411540416903915,0,0.4906582,0,1.97639001065127
230,Peter Handscomb,20,20,0,0,,0,1,1,0,0,1,1,S,0,0.023809523809524,0,0,0,0.003705991352687,0.010335917312662,0.166666666666667,0,0,0,0,0,0,0,0,0,0.010309278350516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194182181828878
231,Pravin Tambe,20,20,1,0,,0,0,0,1,0,1,1,S,0,0.00452380952381,0,0,0,0.004323656578135,0.007751937984496,0.259266666666667,0.000725163161711,0.012150668286756,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.039303079416532,0.037593984962406,0.038929440389295,0.039054102472232,0.425625,0.080274754830968,0.030188679245283,0.029411764705882,0,0.020304568527919,0.097779588510898,0,0.043504171632896,0.044943820224719,0.062285714285714,0.028301886792453,0.079844249026557,0.60377358490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268839295930323
232,Paththamperuma Chameera,50,50,0,0,,0,1,0,1,0,1,1,M,0,0.015873015873016,0,0,0,0,0,0,0.034807831762147,0.038882138517619,0.375,0.011802575107296,0.009345794392523,0.013333333333333,0,0.007389162561576,0.019230769230769,0.030927835051546,0,0.030769230769231,0,0,0,0.112641815235008,0.045112781954887,0.111922141119221,0.131494088140451,0.49875,0.19170770058344,0.181132075471698,0.117647058823529,0.200617283950617,0.17258883248731,0.146669382766348,0.451666666666667,0.033373063170441,0.01123595505618,0.036,0.036163522012579,0.24500153125957,0.454851752021563,0.060542797494781,0.015151515151515,0.08596214511041,0.052816901408451,0.966666666666667,0.436701509872242,0,0,0,0,0.927374301675978,0.535537190082645,0,0,0,0,0,0,0.390365448504983,0.2745614035,0,0,0.464978971174377,0.504201680705882,0,0,0.050680847635163
233,Pathum Hasaranga,100,100,0,0,,0,1,0,0,1,1,1,S,0,0.009920634920635,0,0,0,0.012353304508956,0.023255813953488,0.2469,0.018129079042785,0.027946537059538,0.27175,0.026824034334764,0.013239875389408,0.013333333333333,0,0.009852216748768,0.006410256410256,0.082474226804124,0,0.007692307692308,0,0,0,0.154781199351702,0.195488721804511,0.155717761557178,0.129702615549982,0.35375,0.060785368477676,0.067924528301887,0.058823529411765,0,0.055837563451777,0.110002037074761,0,0.170441001191895,0.202247191011236,0.206857142857143,0.171383647798742,0.069519184494903,0.511455525606469,0.04384133611691,0.090909090909091,0,0.059859154929578,0.116666666666667,0,0,0,0,0,0,0,0,0,0.004440030379363,0.314861460957179,0,0,0,0,0.004439511653718,0.416666666666667,0.313742934875445,0.726075504823529,0.352668213457077,0.446428571428571,0.287303018472376
234,Parvez Rasool,20,50,1,0,,0,0,0,0,1,1,1,S,0,0.009920634920635,0,0,0,0,0,0,0.007251631617114,0.01093560145808,0.277775,0.003218884120172,0.003115264797508,0.004444444444444,0,0.002463054187192,0,0.010309278350516,0,0.007692307692308,0,0,0,0.034035656401945,0.007518796992481,0.034063260340633,0,0,0.34758141267017,0.052830188679245,0.029411764705882,0,0.040609137055838,0.171114279894072,0,0.025029797377831,0,0,0.009433962264151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017172266537749
235,Quinton de Kock,200,675,0,1,LSG,0,1,1,0,0,0,0,,1,0.130714285714286,0.778715424285045,0.743697478991597,0.446866666666667,0.474984558369364,0.485788113695091,0.4545,0.124728063814358,0.102065613608748,0.5119,0.708154506437768,0.586448598130841,0.542222222222222,0.333333333333333,0.600985221674877,0.621794871794872,0.762886597938144,0.837719298245614,0.107692307692308,0.551724137931034,0.5,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690350309116279,0,0.585553377641278,0,0.533519553072626,0,0.409621416915033,0,0,0,0.585553377641278,0,0.374950561627907,0,0.51435342108768,0,0.448210375,0,0.438128383642691,0,2.41050899884972
